id,title,date_release,rating,wish_list_count,review_count,list_count,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10
495139,Cube,1997-09-09,634,3323,182,1864,261,439,863,1702,3338,6492,7815,3933,1062,341
458048,"Je vais bien, ne t'en fais pas",2006-09-06,647,3365,185,1536,233,334,555,1171,2564,5950,8553,4886,1579,463
22788969,120 battements par minute,2017-08-23,738,9900,310,3016,83,85,185,413,1047,2826,6770,8677,4543,1718
8061678,Miss Peregrine et les enfants particuliers,2016-09-28,610,4506,358,2297,125,255,673,1680,3730,7605,7573,3362,923,431
459226,Citizen Kane,1941-05-01,801,13817,221,3562,53,57,140,239,854,2009,5418,8506,5873,3289
16001303,Spotlight,2015-11-06,722,8498,290,3063,51,51,149,392,1080,3492,9130,8784,2787,536
412214,Didier,1997-01-29,571,1408,76,1328,424,785,1391,2602,4888,7371,6045,2292,505,181
453901,Memories of Murder,2003-05-02,814,13164,253,3927,47,29,77,151,415,1398,4826,9920,7126,2552
10628741,X-Men : Apocalypse,2016-05-18,557,3596,427,2441,256,649,1508,3039,5383,7343,5493,2061,539,274
473182,Rocky,1976-11-21,734,3892,169,2666,85,91,202,428,1299,3681,8736,7616,3070,1346
21752348,Call Me by Your Name,2018-01-25,726,9138,335,3142,124,155,319,694,1386,2957,6042,7723,4662,2499
435383,La Môme,2007-02-14,630,3506,158,1614,243,418,679,1403,2903,5997,7954,4885,1585,526
24182360,Le Chant du loup,2019-02-20,729,7592,382,3085,58,67,174,424,1077,3057,8255,9224,3454,818
493387,"Crazy, Stupid, Love",2011-07-29,637,2678,241,2078,135,230,571,1331,3160,7135,8867,3976,918,293
417811,The Place Beyond the Pines,2013-03-29,708,7894,414,3009,56,125,243,704,1617,4279,8910,7614,2446,647
409688,Le Roi et l'Oiseau,1980-03-19,786,7283,195,3045,112,97,209,426,922,2133,5175,7706,5739,4132
8469422,Nos étoiles contraires,2014-06-06,596,3318,290,1896,454,637,1158,2109,3711,5947,6318,3794,1603,949
382235,Dracula,1992-11-13,731,5976,244,3096,76,120,287,646,1523,3499,7761,7952,3362,1456
10643331,Sicario,2015-09-17,704,7504,379,3097,52,82,225,610,1797,4777,9584,7438,1834,390
8277496,Star Wars - L'Ascension de Skywalker,2019-12-20,513,4645,655,2845,1061,1308,2489,3765,5249,5971,4189,1857,542,391
425276,A History of Violence,2005-05-16,739,7441,164,2511,48,57,182,474,1166,3491,8777,9155,2880,666
460015,La Mouche,1986-08-15,748,7007,173,3066,81,84,208,480,1146,3419,8334,9007,3169,971
378437,Chronicle,2012-02-01,643,2964,462,2099,162,381,676,1613,3137,6545,8589,4421,1057,338
462474,The Island,2005-07-20,598,2113,169,1507,202,439,998,2060,4418,7535,7267,3096,687,225
398256,Arthur et les Minimoys,2006-12-13,516,742,71,1501,637,1036,1882,3159,5963,6960,5098,1694,358,186
365914,Ça,2017-09-07,634,4417,496,2714,283,387,806,1606,3211,6194,8329,4291,1121,771
496377,Panic Room,2002-03-29,653,4174,137,2967,76,155,336,1089,2968,7419,9883,4102,769,219
484941,Borat : Leçons culturelles sur l'Amérique au profit glorieuse nation Kazakhstan,2006-11-01,604,2348,142,1464,745,856,1165,2008,3491,6227,7129,3918,1170,372
490254,Les 11 Commandements,2004-02-04,423,763,97,1055,2793,2871,3388,4155,5124,4653,2689,971,250,195
418807,Phone Game,2003-04-04,644,2295,118,1435,120,209,539,1213,3065,7381,9168,4186,940,275
367062,Star Trek,2009-05-06,656,2395,260,2113,158,261,475,1060,2694,6330,9866,4874,1105,318
19453492,Deadpool 2,2018-05-18,635,4149,271,2415,193,301,626,1367,3106,6825,8721,4433,1140,456
468198,Alien³,1992-05-22,662,2507,236,3314,126,161,474,1108,2939,6624,9352,4642,1316,428
443200,Sueurs froides,1958-05-09,807,9561,206,3866,28,22,70,183,556,1847,5653,9474,5996,3358
444010,Entretien avec un vampire,1994-11-09,710,4409,127,2442,78,139,309,714,1689,4424,9246,7160,2560,883
432081,Taxi 2,2000-03-29,392,718,76,1262,2596,3572,4247,4911,4909,3914,2058,731,149,136
10847736,Thor : Ragnarok,2017-11-03,642,3111,358,2930,216,291,654,1289,2637,6108,9018,4943,1300,774
381184,The Tree of Life,2011-05-17,633,14299,694,3381,833,1171,1627,2279,3350,4306,4987,4340,2693,1686
388761,Paul,2011-02-14,606,1862,315,1685,215,464,926,2004,4197,7858,7498,3132,721,297
365144,Les Bronzés 3 - Amis pour la vie,2006-02-01,274,708,146,1834,6785,6352,5607,3812,2562,1375,535,194,48,60
373548,Pearl Harbor,2001-05-25,549,2708,129,1590,706,1151,1831,2667,4189,5917,5628,3368,1286,589
452625,La Soupe aux choux,1981-12-02,589,1665,119,1762,508,684,1173,2104,4261,6933,6425,3418,1118,763
8470273,Fury,2014-10-22,671,4821,368,2277,93,172,437,970,2245,5834,9840,5890,1598,420
36300047,Les Misérables,2019-11-20,755,7828,350,3287,172,96,160,297,839,2349,6658,10721,4746,1469
451989,Le Dernier Samouraï,2003-12-05,656,2843,149,1893,177,308,574,1239,2778,5842,8396,5428,1942,832
552078,La Plage,2000-02-02,598,3674,119,2106,273,572,1059,2165,4200,7037,7310,3634,999,314
485264,Men in Black 3,2012-05-25,557,1538,339,1606,300,617,1441,2952,5753,8014,5971,1934,408,200
487650,Fatal,2010-06-16,486,921,277,1298,1929,1970,2668,3656,4806,5637,4280,1866,460,321
493176,There Will Be Blood,2007-12-26,770,11427,269,3211,63,91,181,447,1086,2724,6418,9232,5381,1976
373259,Collatéral,2004-08-05,721,5278,229,2464,53,111,235,602,1627,4549,9442,7923,2459,610
364974,La Cité de Dieu,2002-08-30,796,9644,114,2787,41,43,93,168,431,1509,5487,11180,6672,2004
451969,A.I. Intelligence Artificielle,2001-06-29,645,4388,171,2618,160,384,760,1659,3473,6623,7531,4673,1700,669
21806433,Moonlight,2016-11-18,709,11436,283,3427,59,85,234,551,1587,4229,8849,8062,3066,917
445892,Le Village,2004-07-30,612,3504,181,2005,268,573,1065,2191,4126,7057,7191,3725,1071,377
8462827,Enemy,2014-03-14,661,9987,369,3270,173,389,667,1388,2912,5829,8438,5583,1896,441
466325,Les Oiseaux,1963-03-28,751,6185,180,3078,40,64,133,399,1144,3385,8684,9015,3481,1408
389173,Cars - Quatre Roues,2006-06-09,609,1084,130,2900,214,365,861,1883,4464,7766,7473,3376,923,442
13292944,Le Grand Bain,2018-10-24,694,5094,297,2686,71,113,264,613,1619,4819,10611,7506,1769,412
411947,Neuilly sa mère !,2009-08-12,454,957,111,866,1305,1895,2967,4621,6432,6068,3206,915,228,173
411163,Cloverfield,2008-01-16,598,2692,291,2047,401,761,1341,2444,4066,7041,7315,3340,869,267
445546,Tron - L'Héritage,2010-12-15,557,2284,506,1651,369,812,1622,3346,5578,7274,5566,2364,640,294
369449,Mission: Impossible,1996-05-22,650,1968,133,2168,157,265,476,1232,3265,7406,9553,4402,848,281
373709,Le Terminal,2004-06-18,658,3339,113,2033,129,225,451,1024,2785,6633,9522,5156,1512,482
491502,Les 101 Dalmatiens,1961-01-25,673,1093,54,2631,69,101,254,731,2714,7184,10200,4865,1237,634
385423,Les Poupées russes,2005-06-15,633,2420,97,1396,180,314,596,1322,3259,7414,8984,4476,1111,345
411823,Melancholia,2011-05-26,697,12954,561,3528,303,499,775,1361,2300,3829,6412,6828,3908,1787
488553,Le Grand Bleu,1988-05-11,669,4947,166,2401,242,387,598,1141,2407,4812,8007,6330,2746,1348
396940,Only God Forgives,2013-05-23,598,11045,635,3188,522,959,1600,2725,4144,6015,6229,3890,1481,494
804173,Il était une fois en Amérique,1984-05-23,846,15488,257,4313,35,35,65,172,418,1211,3837,7915,8211,6161
381885,Peter Pan,1953-02-05,703,1236,69,3409,74,78,183,546,1924,5473,10565,6317,1910,1004
406306,Les Couloirs du temps - Les Visiteurs II,1998-02-11,466,863,84,1339,1649,2463,3155,4326,5239,5079,3617,1698,545,344
370575,Les Tontons flingueurs,1963-11-27,777,7742,201,3094,48,51,137,296,849,2225,6588,9573,5516,2880
10949489,La Famille Bélier,2014-12-17,551,1709,405,1646,651,908,1644,2836,5051,7340,6024,2652,746,351
378169,Coup de foudre à Notting Hill,1999-05-21,601,1788,95,1841,222,476,972,1957,4485,7766,7152,3517,1138,537
21727461,Your Name.,2016-08-26,765,7382,334,3323,53,47,113,322,899,2588,6564,8872,5620,3203
13614873,Okja,2017-06-08,705,9594,243,3083,80,125,273,718,1661,4713,9469,7906,2561,780
384243,Elysium,2013-08-09,563,2344,525,1975,230,570,1454,3120,5902,8649,5967,1888,363,145
397129,Brazil,1985-02-20,777,11906,248,3993,87,121,263,563,1109,2424,5720,8902,5996,3117
488457,La Route,2009-11-25,693,7223,361,2473,101,201,415,925,2151,5255,9478,6859,2281,639
394956,Shrek le Troisième,2007-05-06,525,942,98,1641,421,899,2074,3830,6721,7526,4630,1593,379,242
15323334,Juste la fin du monde,2016-09-21,662,8292,421,3037,232,412,711,1445,2626,4954,7399,6385,3151,1118
15158426,Kingsman - Le Cercle d'or,2017-09-29,612,4538,293,2427,168,343,816,1783,3993,7732,8691,3713,889,379
375623,Mary Poppins,1964-08-27,694,2066,106,2362,122,186,349,865,2229,5213,8885,6497,2603,1577
450461,Fantastic Mr. Fox,2009-10-23,772,6863,215,3440,52,54,113,233,678,2238,7375,11204,5006,1602
18431528,L'Île aux chiens,2018-04-11,767,12071,250,3909,39,37,69,216,718,2364,7174,11040,5427,1478
438283,Armageddon,1998-07-01,560,2368,182,1883,541,1052,1776,2872,5129,7121,5885,2840,911,491
490470,"Moi, moche et méchant 2",2013-07-03,626,1410,217,1970,154,269,603,1466,3747,8135,8939,3903,1019,388
462619,Moulin Rouge,2001-05-24,646,4353,174,2469,349,590,965,1666,3074,5389,6916,5653,2611,1461
13252406,Spider-Man: Homecoming,2017-07-06,596,2326,387,3021,306,415,864,1950,4272,8449,8557,2946,570,346
366683,Les Douze Travaux d'Astérix,1976-03-12,741,1336,99,1741,55,63,142,335,1185,3858,9203,8983,3428,1443
475579,Le Projet Blair Witch,1999-07-16,610,3582,229,2605,591,891,1369,2251,3878,6195,7152,4338,1495,549
439511,Merlin l'Enchanteur,1963-12-25,717,1468,74,3232,43,68,171,533,1783,5054,10195,7313,2514,1100
11798065,The Nice Guys,2016-05-15,686,6039,276,2943,41,105,277,737,2124,5883,11401,6675,1296,271
38918801,Tenet,2020-09-03,628,6725,695,3005,233,348,825,1968,3780,6697,7931,4951,1597,544
373829,Spring Breakers,2013-03-22,533,3800,602,2576,1443,2074,2969,4039,4728,4965,4477,2787,1031,368
481322,Amadeus,1984-09-19,785,7868,180,3115,48,46,99,245,751,2371,6983,10184,5767,2396
393678,La Momie,1999-05-07,588,1376,128,1522,386,759,1373,2529,4979,8000,6946,3018,737,356
435197,Un indien dans la ville,1994-12-14,531,1128,70,1064,568,1011,1890,3544,6440,7897,5345,1769,415,226
425287,À bord du Darjeeling Limited,2007-09-29,702,6520,190,3206,70,125,277,681,1839,4830,10261,7696,2581,779
485221,Kiki la petite sorcière,1989-07-29,725,4487,141,4436,36,34,97,271,1130,4368,10773,8138,2980,1315
10272525,Babysitting,2014-04-16,565,1137,260,1619,677,936,1548,2756,4748,7785,6829,2841,754,313
389352,L'Âge de glace 3 : Le Temps des dinosaures,2009-06-26,606,1068,81,1509,173,340,829,1925,4669,8782,7751,3496,865,407
483389,Monstres Academy,2013-06-21,639,2236,288,2839,95,208,467,1412,3681,8115,9773,4228,954,353
406729,True Grit,2010-12-22,706,5605,428,2892,50,102,219,560,1670,5152,11281,8028,1914,418
7936403,Godzilla,2014-05-14,528,2246,666,2308,591,1189,2403,4226,6511,7247,4993,1711,375,163
443357,La Grande Aventure LEGO,2014-02-07,708,2637,431,3009,170,201,385,718,1730,4695,9645,8166,2856,853
453251,La Petite Sirène,1989-11-13,637,1194,75,3025,169,272,651,1460,4160,7920,8380,4186,1370,924
495907,Scream,1996-12-20,675,2549,208,2775,174,244,550,1106,2951,6550,9786,5721,1676,764
369342,Les Beaux Gosses,2009-06-10,582,1920,205,1545,734,1158,1783,2869,4584,6683,6910,3515,989,323
497316,Total Recall,1990-06-01,726,6042,208,3034,53,85,188,525,1422,4563,10657,8788,2473,795
385680,La Belle et le Clochard,1955-06-16,678,1379,66,2863,53,86,219,677,2724,7373,10896,5401,1436,702
398753,Minuit à Paris,2011-05-11,656,5139,398,2428,211,332,705,1485,3064,6281,9156,5918,1853,614
362846,Rasta Rockett,1993-10-01,657,1806,88,1447,102,188,462,1046,2992,7666,9822,5022,1571,768
399881,Roméo + Juliette,1996-11-01,646,3662,132,2568,280,493,795,1626,3343,6199,8006,5491,2349,1169
463632,Dragons 2,2014-06-20,713,2531,318,2909,70,101,212,594,1631,4891,10064,8006,3007,1184
446750,[REC],2007-11-23,647,2513,248,2579,359,565,976,1661,3379,6453,8887,5520,1614,452
478953,Projet X,2012-03-01,475,1267,368,1297,1604,2061,3077,4525,6060,6245,4000,1641,407,249
8804127,Les Nouveaux Héros,2014-11-07,687,2391,371,2844,48,102,259,729,2103,5962,10493,7343,2236,681
462130,Bambi,1942-08-08,675,1483,116,2975,143,225,425,1032,3093,6746,9897,5581,1759,1065
388534,Astérix & Obélix contre César,1999-02-03,456,847,99,1388,1563,2434,3495,4870,6279,5937,3621,1271,300,197
378624,Madame Doubtfire,1993-11-24,652,2049,77,1934,121,242,511,1164,3171,7665,9718,5206,1506,664
388057,Madagascar,2005-05-27,615,973,62,1927,157,338,723,1702,4287,8718,9117,3720,804,403
12648863,Au revoir là-haut,2017-10-25,744,10980,373,3436,47,62,152,380,1046,3132,8543,10725,4537,1366
8804011,"Les Garçons et Guillaume, à table !",2013-11-20,650,2902,359,2352,314,473,775,1462,2778,5790,9106,6467,2234,688
363108,Oblivion,2013-03-26,591,2918,620,2360,217,506,1155,2678,5314,8700,7678,3003,691,232
491756,Millénium - Les hommes qui n'aimaient pas les femmes,2011-12-20,706,7017,443,3194,119,139,327,691,1737,4848,10602,8789,2397,528
386669,Un prophète,2009-08-26,771,9827,212,2813,86,97,133,357,833,2315,6993,11684,6077,1603
27577814,BlacKkKlansman - J'ai infiltré le Ku Klux Klan,2018-08-10,700,7597,314,3371,58,89,228,584,1550,4997,11433,8537,2266,533
390260,Les 4 Fantastiques,2005-07-08,436,827,101,1397,1258,2451,4255,6260,6989,5553,2567,693,118,142
361950,Blood Diamond,2006-12-08,686,3864,130,2351,56,120,256,720,2065,5965,11258,7432,1924,497
402377,Sucker Punch,2011-03-24,551,2917,741,2124,944,1516,2323,3385,4802,6296,5987,3329,1196,527
404611,Starship Troopers,1997-11-07,735,4827,263,3166,148,240,394,769,1574,3969,9212,9066,3662,1310
411155,Ponyo sur la falaise,2008-07-19,736,5448,229,4456,51,71,111,386,1143,4169,9731,9430,3692,1588
418144,Akira,1988-07-16,789,8695,228,4007,50,62,136,354,973,2358,6128,10016,6858,3455
458440,Mary à tout prix,1998-07-15,613,1670,99,1620,301,569,1088,2313,4824,8349,8244,3622,841,285
372443,Batman - Le Défi,1992-06-19,720,3630,219,3330,98,143,368,728,1930,4869,9812,8343,3108,1142
379609,LOL (Laughing Out Loud) ®,2008-10-27,452,1037,216,1373,1765,2419,3251,4598,6180,6179,4049,1444,398,330
451319,Le Nom de la rose,1986-09-24,763,6579,154,2387,56,70,138,354,967,2884,8766,11427,4544,1451
373524,Hercule,1997-06-27,660,1364,110,3155,172,289,635,1254,3221,6580,9192,6081,2197,1046
497324,Barry Lyndon,1975-12-18,813,15176,263,4652,53,85,151,398,859,2154,5570,8862,7580,5050
382869,Braveheart,1995-05-24,714,4684,139,2603,82,173,376,820,1915,4935,9674,8117,3227,1499
8315193,Le vent se lève,2013-07-20,731,10445,458,4711,51,91,201,572,1677,4535,9086,8957,4054,1628
11537307,Wonder Woman,2017-06-02,573,2789,547,2876,441,731,1519,2851,5101,8043,7527,3301,925,421
389752,The Game,1997-09-12,714,7684,184,3526,63,114,219,577,1572,4640,10879,8747,3203,853
403240,Le Secret de Brokeback Mountain,2005-12-09,704,8679,184,2838,152,201,459,756,1857,4724,9923,8342,3214,1250
417530,Dirty Dancing,1987-08-21,585,2454,183,2260,441,735,1254,2384,4908,7380,7128,4013,1552,1123
452219,Le Monde de Charlie,2012-09-20,706,6319,307,2951,93,151,365,783,2038,5142,9671,8224,3227,1226
24698928,Dune,2021-10-01,749,10802,575,3657,94,99,259,566,1253,3159,7296,11062,5668,1475
402784,"Kuzco, l'empereur mégalo",2000-12-15,678,1743,118,2701,122,213,474,1125,2886,6344,9548,6706,2456,1219
454941,Grease,1978-06-16,639,2548,122,2331,190,366,672,1438,3766,7592,9251,5183,1732,959
465256,La Mémoire dans la peau,2002-06-14,685,2410,136,1975,86,131,346,753,2344,6259,12112,7116,1655,491
1358693,Thor - Le Monde des Ténèbres,2013-11-08,515,1824,371,2925,628,1264,2376,4358,6803,8041,5302,1768,444,309
1350121,Pretty Woman,1990-03-23,601,2125,101,1907,246,466,957,2024,4949,8764,8201,3894,1194,612
11278790,The Lobster,2015-10-15,685,10223,362,3338,165,274,596,1179,2515,5471,9959,8003,2592,619
376935,Ocean's Twelve,2004-12-10,592,1831,83,1698,202,401,916,2295,5686,9933,8070,3004,650,262
460176,1001 Pattes,1998-11-25,666,1526,82,3383,68,124,344,927,3102,8273,11280,5469,1355,511
484456,Le Journal de Bridget Jones,2001-04-13,577,1546,103,1873,424,717,1426,2624,5653,8533,7360,3239,976,545
448558,The Thing,1982-06-25,799,8883,331,4421,57,63,125,317,818,2312,7046,11029,6690,3138
447402,Very Bad Trip 2,2011-05-26,532,1224,275,1392,542,1095,2083,3902,6821,8636,5825,2075,480,234
485822,The Amazing Spider-Man - Le Destin d'un héros,2014-05-02,529,1773,502,2700,616,1252,2324,4032,6419,7720,5811,2562,664,325
409364,Robin des Bois,1973-11-08,720,1486,71,3407,55,67,186,499,1870,5416,11231,8440,2850,1278
476363,Alice au pays des merveilles,1951-07-26,725,1955,90,3508,74,127,311,743,2086,5129,9824,8440,3441,1748
404411,Conjuring : Les Dossiers Warren,2013-07-18,660,2328,434,2996,188,293,631,1375,2980,6787,10417,6577,1971,729
431225,Sherlock Holmes : Jeu d'ombres,2011-12-14,641,2182,354,2024,148,274,644,1445,3414,7792,10703,5548,1486,498
490127,Quantum of Solace,2008-10-31,537,1602,245,1939,339,781,1937,4331,7575,9053,5692,1801,316,143
496982,Une journée en enfer,1995-05-19,742,3215,157,2624,48,98,153,439,1505,4334,10592,9937,3721,1240
410006,Porco Rosso,1992-07-18,775,5288,210,4824,32,31,88,224,847,2803,8450,11217,5932,2476
11074108,Les Indestructibles 2,2018-06-15,721,6792,298,3262,58,59,172,432,1401,4612,11263,10033,3142,940
449474,Casino,1995-11-16,793,7734,195,3998,33,42,110,269,811,2275,6970,11701,7287,2650
419929,Tarzan,1999-06-18,685,1366,63,3136,89,142,404,886,2575,6538,10306,7322,2751,1153
402818,X-Men Origins : Wolverine,2009-04-28,470,1337,226,2242,1337,2348,3690,5199,6193,6317,4462,1831,503,290
366993,L'Odyssée de Pi,2012-11-21,694,5426,421,2619,125,225,457,1010,2354,5627,10584,8045,2798,959
470405,Limitless,2011-03-08,637,2612,277,1662,153,268,710,1519,3792,8199,10479,5309,1379,395
404922,Scary Movie,2000-07-07,561,1178,83,1649,775,1057,1838,3176,6095,8481,6963,2775,697,388
383760,Le Dernier Pub avant la fin du monde,2013-07-19,655,4357,364,2911,153,291,638,1525,3514,7922,10373,5574,1765,595
461719,X-Men : L'Affrontement final,2006-01-07,526,1223,164,2470,552,1161,2393,4221,7050,8297,5713,2209,481,301
490316,Argo,2012-10-12,705,5112,456,2822,97,116,267,640,1727,5235,12023,9389,2449,463
17099245,Grave,2017-03-15,695,9677,484,4021,298,352,644,1182,2137,4603,9264,8890,3787,1253
407292,Fenêtre sur cour,1954-08-04,814,7922,194,3707,32,26,47,120,429,1664,6574,12406,7911,3260
458754,L'Exorciste,1973-12-26,727,4883,196,3694,127,182,375,863,2026,5066,9974,8594,3561,1708
468052,Nausicaä de la vallée du vent,1984-03-11,787,7574,186,5023,37,31,87,236,730,2506,7410,10971,7053,3534
365631,Camping,2006-04-26,383,713,145,1690,3609,4388,5130,5734,6001,4599,2275,645,133,125
465566,Pocahontas - Une légende indienne,1995-06-23,654,1562,95,3261,175,274,648,1463,3637,7347,9284,6117,2415,1324
396891,Kick-Ass 2,2013-08-14,582,3025,381,2320,359,689,1332,2836,5766,9616,7982,3146,720,251
475306,Super 8,2011-06-10,642,3602,579,2303,146,323,683,1813,3958,8727,10395,5255,1116,288
383889,"Good Bye, Lenin !",2003-02-13,733,6395,112,2109,38,45,113,328,1120,4216,11977,10828,3221,843
398817,"Aliens, le retour",1986-07-18,730,2791,312,3343,111,162,323,728,1743,4645,10005,9593,3899,1693
480897,La Nuit au Musée,2006-12-21,540,955,82,1174,492,951,1903,3665,7537,9810,6165,1853,335,211
370798,Transformers,2007-07-25,496,976,261,1735,1428,2234,3147,4404,6295,6892,5439,2245,538,339
489924,Les Autres,2001-08-10,713,5168,183,2979,62,102,271,651,1806,5459,11749,9193,2925,868
457384,Sweeney Todd - Le Diabolique Barbier de Fleet Street,2007-12-21,620,3641,239,2819,327,578,1202,2455,4337,7538,8803,5430,1735,690
371402,Nos jours heureux,2006-06-28,667,2027,152,1701,106,192,443,902,2782,7394,11451,6837,2119,886
12707585,Avengers : Endgame,2019-04-26,655,3846,480,3252,411,463,808,1460,3005,6333,9042,6800,3075,1726
425074,La Planète des singes - L'Affrontement,2014-07-11,635,2645,470,2619,186,379,820,1912,4244,8507,10190,5260,1232,397
466023,Heat,1995-12-06,784,8992,249,3790,45,56,151,325,985,2731,7654,11747,6707,2749
407164,Le Jour d'après,2004-05-26,544,1601,147,2026,541,1131,2113,3885,7012,8847,6433,2381,583,270
497530,L'Âge de glace 2,2006-03-31,620,959,59,1525,124,295,656,1655,4796,10431,10292,3882,721,362
486974,Les Aventures de Rabbi Jacob,1973-10-18,681,2194,91,2210,173,230,429,920,2571,6758,11224,7274,2438,1264
495560,Independence Day,1996-07-02,551,2426,205,2168,782,1335,2137,3536,5823,8390,6957,3129,819,383
378925,La Belle et la Bête,1991-11-15,701,1321,106,3934,103,134,330,826,2643,6730,10487,6994,3097,1977
422875,C'est arrivé près de chez vous,1992-08-20,758,8243,232,3248,167,179,338,587,1254,3071,7943,11400,6145,2258
409863,American Pie,1999-07-09,537,1018,129,1610,1261,1576,2301,3524,6214,8420,6519,2581,622,370
20666236,Dernier train pour Busan,2016-07-20,716,6170,441,3807,77,128,290,746,1758,4867,11481,10056,3121,887
389355,Mr. Nobody,2010-01-13,714,12685,355,3188,194,286,493,1104,2104,4283,8538,8853,5048,2542
410760,Beetlejuice,1988-03-30,706,4660,163,3510,96,156,340,768,2202,5832,11479,8637,2828,1135
450867,Elephant Man,1980-10-03,804,14312,202,4095,38,55,90,229,652,2086,7055,12634,7361,3338
369524,127 Heures,2010-11-12,652,4442,393,2150,167,339,668,1429,3440,8273,11897,5762,1383,368
424528,Looper,2012-09-28,654,3994,520,2672,135,265,672,1481,3757,8429,11435,6021,1281,279
482758,Elephant,2003-10-03,724,9227,254,3254,253,316,597,960,1948,4358,9472,9660,4470,1753
441401,Les Aventures de Tintin - Le Secret de la Licorne,2011-10-24,634,2122,616,2518,292,386,871,2019,4476,8744,10352,5093,1206,371
400626,Rain Man,1988-12-12,738,6772,113,2478,36,72,143,312,1096,3975,11610,11703,3727,1167
472420,28 jours plus tard,2002-11-01,713,6105,238,3386,106,181,382,846,1981,5336,11466,9577,3147,865
403072,Les Bronzés,1978-11-01,611,1329,78,1683,408,610,1085,2159,5013,9318,9114,4306,1291,637
426209,Dark Shadows,2012-05-09,538,2189,574,2561,437,992,2191,4469,7575,9482,6091,2089,502,210
404019,Blanche-Neige et les Sept Nains,1937-12-21,685,1175,115,3380,122,183,381,1056,3322,8195,11662,6135,1810,1187
478657,Le Dictateur,1940-10-15,830,7149,174,2985,65,34,55,120,413,1399,5610,12184,9168,5038
474302,Mystic River,2003-10-08,756,7820,173,3175,49,56,144,391,1131,3299,10100,13081,4751,1186
10713376,Ex Machina,2015-01-23,714,7609,392,3530,65,98,264,677,1807,5221,12254,10345,2905,580
388478,Time Out,2011-10-26,567,2222,530,1701,309,782,1740,3420,6444,9517,7639,3148,855,366
427885,8 Mile,2002-11-06,682,3343,89,1818,103,169,342,835,2458,6867,12620,8019,2122,728
436692,Yes Man,2008-12-19,610,2450,196,1886,165,358,805,2036,5140,10633,10130,3833,885,307
395362,Black Panther,2018-02-16,606,4397,454,3388,366,479,1088,2152,4514,8588,10289,5018,1352,662
35286461,1917,2019-12-25,761,8744,584,4014,59,88,191,453,1017,2868,8167,12874,6970,1833
459295,(500) jours ensemble,2009-08-07,682,6155,427,2915,149,270,563,1240,3075,6676,10824,7787,2898,1094
23375969,Bohemian Rhapsody,2018-11-02,675,5874,508,3100,178,297,641,1339,2635,5400,9384,9025,4164,1638
23227814,3 Billboards - Les Panneaux de la vengeance,2017-11-10,756,10200,442,4247,57,63,205,406,992,3014,9138,13896,5695,1250
421437,Le Monde Perdu - Jurassic Park,1997-05-23,629,1600,171,2527,149,349,823,2029,4831,9757,10004,4873,1332,631
470705,Twilight : Chapitre 1 - Fascination,2008-11-20,387,1017,433,1899,4436,4586,5203,5480,5531,4566,2762,1206,422,654
417206,Men in Black II,2002-07-03,562,1204,90,1611,262,675,1513,3498,7309,10493,7654,2672,530,280
466725,Rebelle,2012-06-19,629,2265,442,3414,144,255,637,1738,4807,9981,10766,4879,1205,484
11040752,Captain America : Civil War,2016-05-06,599,2777,525,3390,382,564,1248,2523,5259,8941,9192,4841,1385,600
457723,Dikkenek,2006-06-21,647,2706,227,1927,428,617,1035,1784,3392,6882,10182,6934,2676,1112
428194,Chicken Run,2000-06-23,677,1307,73,2120,159,252,505,1189,3140,7554,12298,7264,1978,706
393837,Eyes Wide Shut,1999-07-16,736,10398,233,4149,161,283,515,1090,2140,4509,8629,9645,5471,2701
11936492,Captain Fantastic,2016-07-08,752,7608,362,3656,70,97,226,438,1130,3119,9304,12633,6152,2007
409843,Batman,1989-06-23,713,3617,254,3781,80,111,275,702,2087,5795,12707,9782,2796,948
488860,O'Brother,2000-08-30,726,5432,155,3022,63,126,259,664,1643,4693,11737,11363,3753,1036
8863802,Batman v Superman : L'Aube de la Justice,2016-03-23,546,3485,901,2914,847,1558,2626,4453,6316,7743,6533,3615,1122,533
440000,Saw,2004-10-29,656,1962,239,2867,561,609,895,1589,3138,7213,11086,7246,2220,800
365362,The Artist,2011-10-12,674,6585,536,2664,244,329,645,1373,3177,7024,11570,7952,2414,649
375957,American Psycho,2000-04-14,675,6030,215,2964,148,277,542,1280,2984,7023,12007,7874,2548,703
12326362,Suicide Squad,2016-08-03,410,3899,741,2525,2386,3844,6061,6778,6577,5220,2741,1094,355,366
494225,Indiana Jones et le Royaume du crâne de cristal,2008-05-21,477,1532,359,2421,1220,2282,4208,6277,7564,6876,4495,1872,501,324
458173,Astérix aux Jeux olympiques,2008-01-30,285,830,266,2254,7598,7938,6952,5138,3719,2408,1173,423,147,140
474967,Persepolis,2007-06-27,768,7648,146,2845,65,71,160,256,755,2537,9140,14196,6422,2064
460059,Da Vinci Code,2006-05-17,508,2328,193,1698,1228,1892,3039,4632,6763,7917,6148,2970,812,357
368734,Scott Pilgrim,2010-08-13,702,4808,670,3241,226,341,626,1210,2445,5546,10371,9380,4061,1584
28822859,Green Book - Sur les routes du sud,2018-11-16,756,8910,406,4063,58,49,142,300,876,2731,9305,14253,6417,1665
425380,Hook ou la revanche du Capitaine Crochet,1991-12-08,671,2504,149,3019,153,254,556,1294,3286,7808,11510,7098,2539,1303
